,case_id,rescode,hhid,ind,aimag,soum,treatment,emplown,emplprimjo,hoursprimjo,emplsecjo,hourssecjo,hoursown,emplpartn,hourspartn
0,101.0,11103,1,1,1,11,0.0,1.0,,,,,56.0,,
1,102.0,11103,1,2,1,11,0.0,1.0,,,,,28.0,,
2,103.0,11103,1,3,1,11,0.0,1.0,,,,,28.0,,
3,104.0,11103,1,4,1,11,0.0,1.0,,,,,14.0,,
4,105.0,11103,1,5,1,11,0.0,1.0,,,,,14.0,,
5,201.0,11102,2,1,1,11,0.0,1.0,,,,,35.0,,
6,202.0,11102,2,2,1,11,0.0,0.0,,,,,,,
7,203.0,11102,2,3,1,11,0.0,0.0,,,,,,,
8,301.0,11101,3,1,1,11,0.0,1.0,,,,,49.0,,
9,302.0,11101,3,2,1,11,0.0,0.0,,,,,,,
10,303.0,11101,3,3,1,11,0.0,0.0,,,,,,,
11,304.0,11101,3,4,1,11,0.0,0.0,,,,,,,
12,305.0,11101,3,5,1,11,0.0,0.0,,,,,,,
13,306.0,11101,3,6,1,11,0.0,0.0,,,,,,,
14,401.0,11703,4,1,1,11,0.0,1.0,,,,,56.0,0.0,
15,402.0,11703,4,2,1,11,0.0,1.0,,,,,47.0,1.0,56.0
16,403.0,11703,4,3,1,11,0.0,0.0,,,,,,0.0,
17,404.0,11703,4,4,1,11,0.0,0.0,,,,,,0.0,
18,405.0,11703,4,5,1,11,0.0,0.0,,,,,,0.0,
19,501.0,11202,5,1,1,11,0.0,1.0,,,,,40.0,0.0,
20,502.0,11202,5,2,1,11,0.0,0.0,,,,,,1.0,21.0
21,601.0,11404,6,1,1,11,0.0,,1.0,28.0,,,,,
22,602.0,11404,6,2,1,11,0.0,,1.0,14.0,,,,,
23,603.0,11404,6,3,1,11,0.0,,0.0,,,,,,
24,701.0,11403,7,1,1,11,0.0,,1.0,35.0,,,,,
25,702.0,11403,7,2,1,11,0.0,,1.0,35.0,,,,,
26,703.0,11403,7,3,1,11,0.0,,1.0,35.0,,,,,
27,801.0,11402,8,1,1,11,0.0,1.0,,,,,56.0,,
28,802.0,11402,8,2,1,11,0.0,0.0,,,,,,,
29,803.0,11402,8,3,1,11,0.0,0.0,,,,,,,
30,804.0,11402,8,4,1,11,0.0,0.0,,,,,,,
31,805.0,11402,8,5,1,11,0.0,0.0,,,,,,,
32,806.0,11402,8,6,1,11,0.0,0.0,,,,,,,
33,901.0,11304,9,1,1,11,0.0,1.0,,,,,70.0,,
34,902.0,11304,9,2,1,11,0.0,0.0,,,,,,,
35,903.0,11304,9,3,1,11,0.0,0.0,,,,,,,
36,904.0,11304,9,4,1,11,0.0,0.0,,,,,,,
37,905.0,11304,9,5,1,11,0.0,,,,,,,,
38,1001.0,11416,10,1,1,11,0.0,1.0,,,,,54.0,,
39,1002.0,11416,10,2,1,11,0.0,0.0,,,,,,,
40,1003.0,11416,10,3,1,11,0.0,0.0,,,,,,,
41,1004.0,11416,10,4,1,11,0.0,0.0,,,,,,,
42,1005.0,11416,10,5,1,11,0.0,0.0,,,,,,,
43,1101.0,11417,11,1,1,11,0.0,1.0,,,,,35.0,,
44,1102.0,11417,11,2,1,11,0.0,1.0,,,,,14.0,,
45,1103.0,11417,11,3,1,11,0.0,1.0,,,,,35.0,,
46,1201.0,11702,12,1,1,11,0.0,1.0,,,,,63.0,,
47,1202.0,11702,12,2,1,11,0.0,0.0,,,,,,,
48,1203.0,11702,12,3,1,11,0.0,0.0,,,,,,,
49,1204.0,11702,12,4,1,11,0.0,0.0,,,,,,,
50,1301.0,11502,13,1,1,11,0.0,,1.0,35.0,,,,,
51,1302.0,11502,13,2,1,11,0.0,,1.0,56.0,,,,,
52,1303.0,11502,13,3,1,11,0.0,,0.0,,,,,,
53,1304.0,11502,13,4,1,11,0.0,,0.0,,,,,,
54,1401.0,11301,14,1,1,11,0.0,,1.0,14.0,1.0,35.0,,,
55,1402.0,11301,14,2,1,11,0.0,,1.0,14.0,1.0,35.0,,,
56,1403.0,11301,14,3,1,11,0.0,,1.0,14.0,1.0,35.0,,,
57,1501.0,11603,15,1,1,11,0.0,,1.0,42.0,,,,,
58,1502.0,11603,15,2,1,11,0.0,,1.0,28.0,,,,,
59,1503.0,11603,15,3,1,11,0.0,,0.0,,,,,,
60,1504.0,11603,15,4,1,11,0.0,,0.0,,,,,,
61,1505.0,11603,15,5,1,11,0.0,,0.0,,,,,,
62,1506.0,11603,15,6,1,11,0.0,,0.0,,,,,,
63,1601.0,11302,16,1,1,11,0.0,,1.0,56.0,1.0,28.0,,,
64,1602.0,11302,16,2,1,11,0.0,,1.0,28.0,0.0,,,,
65,1603.0,11302,16,3,1,11,0.0,,1.0,56.0,0.0,,,,
66,1604.0,11302,16,4,1,11,0.0,,1.0,56.0,0.0,,,,
67,1605.0,11302,16,5,1,11,0.0,,,,0.0,,,,
68,1701.0,11701,17,1,1,11,0.0,1.0,,,,,84.0,,
69,1702.0,11701,17,2,1,11,0.0,0.0,,,,,,,
70,1703.0,11701,17,3,1,11,0.0,0.0,,,,,,,
71,1704.0,11701,17,4,1,11,0.0,0.0,,,,,,,
72,1705.0,11701,17,5,1,11,0.0,0.0,,,,,,,
73,1706.0,11701,17,6,1,11,0.0,0.0,,,,,,,
74,1707.0,11701,17,7,1,11,0.0,0.0,,,,,,,
75,1801.0,11602,18,1,1,11,0.0,,0.0,,,,,0.0,
76,1802.0,11602,18,2,1,11,0.0,,0.0,,,,,1.0,56.0
77,1803.0,11602,18,3,1,11,0.0,,0.0,,,,,0.0,
78,1901.0,11604,19,1,1,11,0.0,1.0,1.0,21.0,,,56.0,0.0,
79,1902.0,11604,19,2,1,11,0.0,1.0,1.0,28.0,,,70.0,1.0,28.0
80,1903.0,11604,19,3,1,11,0.0,0.0,0.0,,,,,0.0,
81,1904.0,11604,19,4,1,11,0.0,0.0,0.0,,,,,0.0,
82,1905.0,11604,19,5,1,11,0.0,0.0,0.0,,,,,0.0,
83,1906.0,11604,19,6,1,11,0.0,0.0,0.0,,,,,0.0,
84,1907.0,11604,19,7,1,11,0.0,0.0,0.0,,,,,0.0,
85,2001.0,11505,20,1,1,11,0.0,1.0,,,,,28.0,,
86,2002.0,11505,20,2,1,11,0.0,0.0,,,,,,,
87,2003.0,11505,20,3,1,11,0.0,0.0,,,,,,,
88,2004.0,11505,20,4,1,11,0.0,0.0,,,,,,,
89,2201.0,11203,22,1,1,11,0.0,1.0,,,,,28.0,,
90,2202.0,11203,22,2,1,11,0.0,0.0,,,,,,,
91,2401.0,11409,24,1,1,11,0.0,1.0,1.0,56.0,,,50.0,,
92,2402.0,11409,24,2,1,11,0.0,0.0,1.0,70.0,,,,,
93,2403.0,11409,24,3,1,11,0.0,0.0,0.0,,,,,,
94,2404.0,11409,24,4,1,11,0.0,0.0,0.0,,,,,,
95,2405.0,11409,24,5,1,11,0.0,0.0,0.0,,,,,,
96,2406.0,11409,24,6,1,11,0.0,0.0,0.0,,,,,,
97,2601.0,11411,26,1,1,11,0.0,1.0,,,,,14.0,,
98,2602.0,11411,26,2,1,11,0.0,0.0,,,,,,,
99,2603.0,11411,26,3,1,11,0.0,0.0,,,,,,,
100,2604.0,11411,26,4,1,11,0.0,0.0,,,,,,,
101,2605.0,11411,26,5,1,11,0.0,0.0,,,,,,,
102,2606.0,11411,26,6,1,11,0.0,0.0,,,,,,,
103,2701.0,11506,27,1,1,11,0.0,1.0,,,,,50.0,1.0,28.0
104,2702.0,11506,27,2,1,11,0.0,0.0,,,,,,0.0,
105,2703.0,11506,27,3,1,11,0.0,0.0,,,,,,0.0,
106,2704.0,11506,27,4,1,11,0.0,0.0,,,,,,0.0,
107,2901.0,11418,29,1,1,11,0.0,1.0,,,,,56.0,,
108,2902.0,11418,29,2,1,11,0.0,0.0,,,,,,,
109,2903.0,11418,29,3,1,11,0.0,0.0,,,,,,,
110,3001.0,11419,30,1,1,11,0.0,1.0,1.0,84.0,,,35.0,,
111,3002.0,11419,30,2,1,11,0.0,0.0,1.0,42.0,,,,,
112,3003.0,11419,30,3,1,11,0.0,0.0,0.0,,,,,,
113,3101.0,11504,31,1,1,11,0.0,,1.0,42.0,,,,,
114,3102.0,11504,31,2,1,11,0.0,,0.0,,,,,,
115,3103.0,11504,31,3,1,11,0.0,,0.0,,,,,,
116,3104.0,11504,31,4,1,11,0.0,,1.0,35.0,,,,,
117,3105.0,11504,31,5,1,11,0.0,,1.0,42.0,,,,,
118,3106.0,11504,31,6,1,11,0.0,,0.0,,,,,,
119,3201.0,12206,32,1,1,12,0.0,1.0,,,,,21.0,,
120,3202.0,12206,32,2,1,12,0.0,0.0,,,,,,,
121,3203.0,12206,32,3,1,12,0.0,0.0,,,,,,,
122,3204.0,12206,32,4,1,12,0.0,0.0,,,,,,,
123,3205.0,12206,32,5,1,12,0.0,0.0,,,,,,,
124,3301.0,12207,33,1,1,12,0.0,1.0,,,,,56.0,,
125,3302.0,12207,33,2,1,12,0.0,0.0,,,,,,,
126,3303.0,12207,33,3,1,12,0.0,0.0,,,,,,,
127,3304.0,12207,33,4,1,12,0.0,0.0,,,,,,,
128,3501.0,12101,35,1,1,12,0.0,1.0,,,,,56.0,0.0,
129,3502.0,12101,35,2,1,12,0.0,0.0,,,,,,1.0,
130,3503.0,12101,35,3,1,12,0.0,0.0,,,,,,1.0,21.0
131,3504.0,12101,35,4,1,12,0.0,0.0,,,,,,0.0,
132,3505.0,12101,35,5,1,12,0.0,0.0,,,,,,0.0,
133,3506.0,12101,35,6,1,12,0.0,0.0,,,,,,0.0,
134,3507.0,12101,35,7,1,12,0.0,0.0,,,,,,0.0,
135,3508.0,12101,35,8,1,12,0.0,0.0,,,,,,0.0,
136,3601.0,12102,36,1,1,12,0.0,1.0,,,,,14.0,,
137,3602.0,12102,36,2,1,12,0.0,0.0,,,,,,,
138,3603.0,12102,36,3,1,12,0.0,0.0,,,,,,,
139,3604.0,12102,36,4,1,12,0.0,0.0,,,,,,,
140,3605.0,12102,36,5,1,12,0.0,0.0,,,,,,,
141,3701.0,12103,37,1,1,12,0.0,1.0,,,,,56.0,0.0,
142,3702.0,12103,37,2,1,12,0.0,0.0,,,,,,1.0,77.0
143,3703.0,12103,37,3,1,12,0.0,0.0,,,,,,0.0,
144,3704.0,12103,37,4,1,12,0.0,0.0,,,,,,0.0,
145,3801.0,12105,38,1,1,12,0.0,1.0,,,,,21.0,0.0,
146,3802.0,12105,38,2,1,12,0.0,0.0,,,,,,1.0,42.0
147,3803.0,12105,38,3,1,12,0.0,0.0,,,,,,1.0,35.0
148,3804.0,12105,38,4,1,12,0.0,0.0,,,,,,1.0,30.0
149,3901.0,12201,39,1,1,12,0.0,1.0,,,,,56.0,,
150,3902.0,12201,39,2,1,12,0.0,0.0,,,,,,,
151,3903.0,12201,39,3,1,12,0.0,0.0,,,,,,,
152,3904.0,12201,39,4,1,12,0.0,0.0,,,,,,,
153,3905.0,12201,39,5,1,12,0.0,0.0,,,,,,,
154,4001.0,12202,40,1,1,12,0.0,,1.0,28.0,,,,,
155,4002.0,12202,40,2,1,12,0.0,,1.0,56.0,,,,,
156,4003.0,12202,40,3,1,12,0.0,,0.0,,,,,,
157,4004.0,12202,40,4,1,12,0.0,,0.0,,,,,,
158,4005.0,12202,40,5,1,12,0.0,,0.0,,,,,,
159,4101.0,12106,41,1,1,12,0.0,1.0,1.0,56.0,,,21.0,,
160,4102.0,12106,41,2,1,12,0.0,0.0,1.0,56.0,,,,,
161,4103.0,12106,41,3,1,12,0.0,0.0,0.0,,,,,,
162,4104.0,12106,41,4,1,12,0.0,0.0,1.0,28.0,,,,,
163,4105.0,12106,41,5,1,12,0.0,0.0,0.0,,,,,,
164,4201.0,12506,42,1,1,12,0.0,,1.0,56.0,,,,,
165,4202.0,12506,42,2,1,12,0.0,,1.0,70.0,,,,,
166,4203.0,12506,42,3,1,12,0.0,,0.0,,,,,,
167,4204.0,12506,42,4,1,12,0.0,,0.0,,,,,,
168,4205.0,12506,42,5,1,12,0.0,,0.0,,,,,,
169,4301.0,12505,43,1,1,12,0.0,,1.0,14.0,,,,0.0,
170,4302.0,12505,43,2,1,12,0.0,,1.0,35.0,,,,1.0,56.0
171,4303.0,12505,43,3,1,12,0.0,,0.0,,,,,0.0,
172,4304.0,12505,43,4,1,12,0.0,,0.0,,,,,0.0,
173,4305.0,12505,43,5,1,12,0.0,,0.0,,,,,0.0,
174,4306.0,12505,43,6,1,12,0.0,,0.0,,,,,0.0,
175,4307.0,12505,43,7,1,12,0.0,,0.0,,,,,0.0,
176,4308.0,12505,43,8,1,12,0.0,,0.0,,,,,0.0,
177,4401.0,12502,44,1,1,12,0.0,,,,,,,0.0,
178,4402.0,12502,44,2,1,12,0.0,,,,,,,1.0,42.0
179,4403.0,12502,44,3,1,12,0.0,,,,,,,0.0,
180,4404.0,12502,44,4,1,12,0.0,,,,,,,0.0,
181,4501.0,12504,45,1,1,12,0.0,1.0,,,,,14.0,,
182,4502.0,12504,45,2,1,12,0.0,0.0,,,,,,,
183,4503.0,12504,45,3,1,12,0.0,0.0,,,,,,,
184,4504.0,12504,45,4,1,12,0.0,0.0,,,,,,,
185,4601.0,12501,46,1,1,12,0.0,1.0,,,,,28.0,,
186,4602.0,12501,46,2,1,12,0.0,1.0,,,,,35.0,,
187,4603.0,12501,46,3,1,12,0.0,0.0,,,,,,,
188,4604.0,12501,46,4,1,12,0.0,0.0,,,,,,,
189,4801.0,12404,48,1,1,12,0.0,,1.0,63.0,,,,,
190,4802.0,12404,48,2,1,12,0.0,,1.0,63.0,,,,,
191,4803.0,12404,48,3,1,12,0.0,,0.0,,,,,,
192,4804.0,12404,48,4,1,12,0.0,,0.0,,,,,,
193,4805.0,12404,48,5,1,12,0.0,,0.0,,,,,,
194,4806.0,12404,48,6,1,12,0.0,,0.0,,,,,,
195,4807.0,12404,48,7,1,12,0.0,,0.0,,,,,,
196,4901.0,12408,49,1,1,12,0.0,1.0,,,,,63.0,,
197,4902.0,12408,49,2,1,12,0.0,0.0,,,,,,,
198,4903.0,12408,49,3,1,12,0.0,,,,,,,,
199,5001.0,12406,50,1,1,12,0.0,,1.0,42.0,,,,,
200,5002.0,12406,50,2,1,12,0.0,,1.0,42.0,,,,,
201,5003.0,12406,50,3,1,12,0.0,,0.0,,,,,,
202,5004.0,12406,50,4,1,12,0.0,,0.0,,,,,,
203,5005.0,12406,50,5,1,12,0.0,,0.0,,,,,,
204,5006.0,12406,50,6,1,12,0.0,,0.0,,,,,,
205,5007.0,12406,50,7,1,12,0.0,,0.0,,,,,,
206,5008.0,12406,50,8,1,12,0.0,,0.0,,,,,,
207,5201.0,12409,52,1,1,12,0.0,,,,,,,0.0,
208,5202.0,12409,52,2,1,12,0.0,,,,,,,1.0,
209,5203.0,12409,52,3,1,12,0.0,,,,,,,1.0,140.0
210,5204.0,12409,52,4,1,12,0.0,,,,,,,0.0,
211,5205.0,12409,52,5,1,12,0.0,,,,,,,0.0,
212,5206.0,12409,52,6,1,12,0.0,,,,,,,0.0,
213,5207.0,12409,52,7,1,12,0.0,,,,,,,0.0,
214,5701.0,12304,57,1,1,12,0.0,1.0,,,,,42.0,,
215,5702.0,12304,57,2,1,12,0.0,0.0,,,,,,,
216,5703.0,12304,57,3,1,12,0.0,1.0,,,,,21.0,,
217,5704.0,12304,57,4,1,12,0.0,1.0,,,,,28.0,,
218,5705.0,12304,57,5,1,12,0.0,1.0,,,,,14.0,,
219,5706.0,12304,57,6,1,12,0.0,0.0,,,,,,,
220,5901.0,12301,59,1,1,12,0.0,,1.0,35.0,,,,0.0,
221,5902.0,12301,59,2,1,12,0.0,,1.0,70.0,,,,1.0,28.0
222,5903.0,12301,59,3,1,12,0.0,,0.0,,,,,0.0,
223,6001.0,12305,60,1,1,12,0.0,1.0,,,,,56.0,,
224,6002.0,12305,60,2,1,12,0.0,0.0,,,,,,,
225,6003.0,12305,60,3,1,12,0.0,0.0,,,,,,,
226,6101.0,12402,61,1,1,12,0.0,,,,,,,0.0,
227,6102.0,12402,61,2,1,12,0.0,,,,,,,1.0,56.0
228,6103.0,12402,61,3,1,12,0.0,,,,,,,0.0,
229,6201.0,13203,62,1,1,13,2.0,1.0,,,,,28.0,,
230,6202.0,13203,62,2,1,13,2.0,0.0,,,,,,,
231,6203.0,13203,62,3,1,13,2.0,1.0,,,,,14.0,,
232,6204.0,13203,62,4,1,13,2.0,1.0,,,,,14.0,,
233,6205.0,13203,62,5,1,13,2.0,0.0,,,,,,,
234,6206.0,13203,62,6,1,13,2.0,0.0,,,,,,,
235,6207.0,13203,62,7,1,13,2.0,0.0,,,,,,,
236,6209.0,13203,62,9,1,13,2.0,0.0,,,,,,,
237,6301.0,13105,63,1,1,13,2.0,1.0,,,,,91.0,,
238,6302.0,13105,63,2,1,13,2.0,0.0,,,,,,,
239,6401.0,13106,64,1,1,13,2.0,1.0,,,,,50.0,,
240,6402.0,13106,64,2,1,13,2.0,0.0,,,,,,,
241,6403.0,13106,64,3,1,13,2.0,0.0,,,,,,,
242,6404.0,13106,64,4,1,13,2.0,0.0,,,,,,,
243,6405.0,13106,64,5,1,13,2.0,0.0,,,,,,,
244,6406.0,13106,64,6,1,13,2.0,0.0,,,,,,,
245,6501.0,13202,65,1,1,13,2.0,1.0,,,,,35.0,1.0,56.0
246,6502.0,13202,65,2,1,13,2.0,0.0,,,,,,1.0,56.0
247,6503.0,13202,65,3,1,13,2.0,1.0,,,,,28.0,1.0,56.0
248,6504.0,13202,65,4,1,13,2.0,1.0,,,,,28.0,1.0,56.0
249,6505.0,13202,65,5,1,13,2.0,1.0,,,,,21.0,1.0,56.0
250,6506.0,13202,65,6,1,13,2.0,0.0,,,,,,0.0,
251,6507.0,13202,65,7,1,13,2.0,0.0,,,,,,0.0,
252,6601.0,13201,66,1,1,13,2.0,1.0,,,,,56.0,,
253,6602.0,13201,66,2,1,13,2.0,0.0,,,,,,,
254,6603.0,13201,66,3,1,13,2.0,0.0,,,,,,,
255,6604.0,13201,66,4,1,13,2.0,0.0,,,,,,,
256,6605.0,13201,66,5,1,13,2.0,0.0,,,,,,,
257,6606.0,13201,66,6,1,13,2.0,0.0,,,,,,,
258,6607.0,13201,66,7,1,13,2.0,0.0,,,,,,,
259,6701.0,13104,67,1,1,13,2.0,,1.0,56.0,1.0,8.0,,,
260,6702.0,13104,67,2,1,13,2.0,,1.0,56.0,1.0,8.0,,,
261,6703.0,13104,67,3,1,13,2.0,,0.0,,0.0,,,,
262,6704.0,13104,67,4,1,13,2.0,,0.0,,0.0,,,,
263,6705.0,13104,67,5,1,13,2.0,,1.0,56.0,1.0,8.0,,,
264,6706.0,13104,67,6,1,13,2.0,,0.0,,0.0,,,,
265,6707.0,13104,67,7,1,13,2.0,,0.0,,0.0,,,,
266,6708.0,13104,67,8,1,13,2.0,,0.0,,0.0,,,,
267,6709.0,13104,67,9,1,13,2.0,,0.0,,0.0,,,,
268,6801.0,13103,68,1,1,13,2.0,1.0,,,,,56.0,,
269,6802.0,13103,68,2,1,13,2.0,0.0,,,,,,,
270,6805.0,13103,68,5,1,13,2.0,0.0,,,,,,,
271,6806.0,13103,68,6,1,13,2.0,0.0,,,,,,,
272,6807.0,13103,68,7,1,13,2.0,0.0,,,,,,,
273,6808.0,13103,68,8,1,13,2.0,0.0,,,,,,,
274,6901.0,13101,69,1,1,13,2.0,1.0,,,,,21.0,,
275,6902.0,13101,69,2,1,13,2.0,1.0,,,,,7.0,,
276,6903.0,13101,69,3,1,13,2.0,1.0,,,,,6.0,,
277,6904.0,13101,69,4,1,13,2.0,1.0,,,,,6.0,,
278,6905.0,13101,69,5,1,13,2.0,1.0,,,,,6.0,,
279,6906.0,13101,69,6,1,13,2.0,1.0,,,,,6.0,,
280,6907.0,13101,69,7,1,13,2.0,0.0,,,,,,,
281,7001.0,13102,70,1,1,13,2.0,1.0,,,,,42.0,,
282,7002.0,13102,70,2,1,13,2.0,1.0,,,,,42.0,,
283,7003.0,13102,70,3,1,13,2.0,0.0,,,,,,,
284,7004.0,13102,70,4,1,13,2.0,0.0,,,,,,,
285,7005.0,13102,70,5,1,13,2.0,0.0,,,,,,,
286,7006.0,13102,70,6,1,13,2.0,1.0,,,,,6.0,,
287,7007.0,13102,70,7,1,13,2.0,1.0,,,,,6.0,,
288,7008.0,13102,70,8,1,13,2.0,,,,,,,,
289,7101.0,13204,71,1,1,13,2.0,,1.0,56.0,1.0,40.0,,,
290,7102.0,13204,71,2,1,13,2.0,,1.0,56.0,1.0,40.0,,,
291,7103.0,13204,71,3,1,13,2.0,,0.0,,0.0,,,,
292,7104.0,13204,71,4,1,13,2.0,,0.0,,0.0,,,,
293,7105.0,13204,71,5,1,13,2.0,,1.0,56.0,1.0,30.0,,,
294,7106.0,13204,71,6,1,13,2.0,,1.0,28.0,1.0,20.0,,,
295,7107.0,13204,71,7,1,13,2.0,,1.0,28.0,0.0,,,,
296,7108.0,13204,71,8,1,13,2.0,,0.0,,0.0,,,,
297,7301.0,13401,73,1,1,13,2.0,1.0,,,,,56.0,,
298,7302.0,13401,73,2,1,13,2.0,0.0,,,,,,,
299,7303.0,13401,73,3,1,13,2.0,0.0,,,,,,,
300,7304.0,13401,73,4,1,13,2.0,0.0,,,,,,,
301,7305.0,13401,73,5,1,13,2.0,0.0,,,,,,,
302,7306.0,13401,73,6,1,13,2.0,0.0,,,,,,,
303,7307.0,13401,73,7,1,13,2.0,0.0,,,,,,,
304,7401.0,13403,74,1,1,13,2.0,1.0,1.0,84.0,1.0,84.0,56.0,,
305,7402.0,13403,74,2,1,13,2.0,0.0,1.0,84.0,1.0,84.0,,,
306,7403.0,13403,74,3,1,13,2.0,0.0,1.0,84.0,1.0,42.0,,,
307,7404.0,13403,74,4,1,13,2.0,0.0,1.0,42.0,1.0,42.0,,,
308,7405.0,13403,74,5,1,13,2.0,0.0,1.0,42.0,0.0,,,,
309,7601.0,13503,76,1,1,13,2.0,1.0,,,,,119.0,,
310,7602.0,13503,76,2,1,13,2.0,1.0,,,,,119.0,,
311,7603.0,13503,76,3,1,13,2.0,1.0,,,,,119.0,,
312,7604.0,13503,76,4,1,13,2.0,0.0,,,,,,,
313,7605.0,13503,76,5,1,13,2.0,0.0,,,,,,,
314,7606.0,13503,76,6,1,13,2.0,0.0,,,,,,,
315,7607.0,13503,76,7,1,13,2.0,0.0,,,,,,,
316,7608.0,13503,76,8,1,13,2.0,0.0,,,,,,,
317,7801.0,13501,78,1,1,13,2.0,,1.0,56.0,1.0,98.0,,,
318,7802.0,13501,78,2,1,13,2.0,,1.0,56.0,1.0,70.0,,,
319,7803.0,13501,78,3,1,13,2.0,,0.0,,0.0,,,,
320,7804.0,13501,78,4,1,13,2.0,,0.0,,0.0,,,,
321,7805.0,13501,78,5,1,13,2.0,,0.0,,0.0,,,,
322,8001.0,13504,80,1,1,13,2.0,1.0,1.0,56.0,,,56.0,,
323,8002.0,13504,80,2,1,13,2.0,0.0,1.0,56.0,,,,,
324,8003.0,13504,80,3,1,13,2.0,0.0,0.0,,,,,,
325,8004.0,13504,80,4,1,13,2.0,0.0,0.0,,,,,,
326,8005.0,13504,80,5,1,13,2.0,0.0,0.0,,,,,,
327,8101.0,13307,81,1,1,13,2.0,1.0,,,,,42.0,,
328,8102.0,13307,81,2,1,13,2.0,0.0,,,,,,,
329,8103.0,13307,81,3,1,13,2.0,0.0,,,,,,,
330,8104.0,13307,81,4,1,13,2.0,0.0,,,,,,,
331,8105.0,13307,81,5,1,13,2.0,0.0,,,,,,,
332,8501.0,13303,85,1,1,13,2.0,,1.0,40.0,,,,,
333,8502.0,13303,85,2,1,13,2.0,,1.0,40.0,,,,,
334,8503.0,13303,85,3,1,13,2.0,,0.0,,,,,,
335,8504.0,13303,85,4,1,13,2.0,,0.0,,,,,,
336,8701.0,13301,87,1,1,13,2.0,,,,,,,1.0,14.0
337,8702.0,13301,87,2,1,13,2.0,,,,,,,0.0,
338,8703.0,13301,87,3,1,13,2.0,,,,,,,0.0,
339,8704.0,13301,87,4,1,13,2.0,,,,,,,0.0,
340,8801.0,13205,88,1,1,13,2.0,1.0,,,,,56.0,,
341,8802.0,13205,88,2,1,13,2.0,0.0,,,,,,,
342,8803.0,13205,88,3,1,13,2.0,0.0,,,,,,,
343,8804.0,13205,88,4,1,13,2.0,0.0,,,,,,,
344,8805.0,13205,88,5,1,13,2.0,0.0,,,,,,,
345,8901.0,13208,89,1,1,13,2.0,1.0,1.0,77.0,,,21.0,,
346,8902.0,13208,89,2,1,13,2.0,0.0,1.0,77.0,,,,,
347,8903.0,13208,89,3,1,13,2.0,0.0,0.0,,,,,,
348,8904.0,13208,89,4,1,13,2.0,0.0,0.0,,,,,,
349,8905.0,13208,89,5,1,13,2.0,0.0,0.0,,,,,,
350,8906.0,13208,89,6,1,13,2.0,0.0,1.0,56.0,,,,,
351,8907.0,13208,89,7,1,13,2.0,0.0,1.0,56.0,,,,,
352,8908.0,13208,89,8,1,13,2.0,0.0,1.0,,,,,,
353,8909.0,13208,89,9,1,13,2.0,0.0,1.0,,,,,,
354,8910.0,13208,89,10,1,13,2.0,0.0,1.0,,,,,,
355,9401.0,14441,94,1,1,14,1.0,,1.0,40.0,,,,,
356,9402.0,14441,94,2,1,14,1.0,,1.0,40.0,,,,,
357,9403.0,14441,94,3,1,14,1.0,,0.0,,,,,,
358,9404.0,14441,94,4,1,14,1.0,,0.0,,,,,,
359,9501.0,14501,95,1,1,14,1.0,1.0,,,,,7.0,,
360,9502.0,14501,95,2,1,14,1.0,0.0,,,,,,,
361,9503.0,14501,95,3,1,14,1.0,0.0,,,,,,,
362,9504.0,14501,95,4,1,14,1.0,0.0,,,,,,,
363,9505.0,14501,95,5,1,14,1.0,0.0,,,,,,,
364,9506.0,14501,95,6,1,14,1.0,0.0,,,,,,,
365,9507.0,14501,95,7,1,14,1.0,0.0,,,,,,,
366,9701.0,14202,97,1,1,14,1.0,,1.0,42.0,,,,,
367,9702.0,14202,97,2,1,14,1.0,,1.0,42.0,,,,,
368,9703.0,14202,97,3,1,14,1.0,,1.0,42.0,,,,,
369,9704.0,14202,97,4,1,14,1.0,,1.0,42.0,,,,,
370,9705.0,14202,97,5,1,14,1.0,,0.0,,,,,,
371,9706.0,14202,97,6,1,14,1.0,,1.0,42.0,,,,,
372,9707.0,14202,97,7,1,14,1.0,,1.0,30.0,,,,,
373,9801.0,14506,98,1,1,14,1.0,1.0,,,,,40.0,0.0,
374,9802.0,14506,98,2,1,14,1.0,1.0,,,,,30.0,1.0,49.0
375,9803.0,14506,98,3,1,14,1.0,0.0,,,,,,0.0,
376,9804.0,14506,98,4,1,14,1.0,0.0,,,,,,0.0,
377,9805.0,14506,98,5,1,14,1.0,0.0,,,,,,0.0,
378,9901.0,14106,99,1,1,14,1.0,1.0,,,,,49.0,,
379,9902.0,14106,99,2,1,14,1.0,0.0,,,,,,,
380,9903.0,14106,99,3,1,14,1.0,0.0,,,,,,,
381,9904.0,14106,99,4,1,14,1.0,1.0,,,,,14.0,,
382,9905.0,14106,99,5,1,14,1.0,0.0,,,,,,,
383,9906.0,14106,99,6,1,14,1.0,0.0,,,,,,,
384,9907.0,14106,99,7,1,14,1.0,0.0,,,,,,,
385,10301.0,14504,103,1,1,14,1.0,1.0,,,,,25.0,,
386,10302.0,14504,103,2,1,14,1.0,0.0,,,,,,,
387,10303.0,14504,103,3,1,14,1.0,0.0,,,,,,,
388,10304.0,14504,103,4,1,14,1.0,0.0,,,,,,,
389,10305.0,14504,103,5,1,14,1.0,0.0,,,,,,,
390,10306.0,14504,103,6,1,14,1.0,0.0,,,,,,,
391,10401.0,14410,104,1,1,14,1.0,1.0,,,,,70.0,,
392,10402.0,14410,104,2,1,14,1.0,0.0,,,,,,,
