,case_id,rescode,hhid,ind,aimag,soum,treatment,empl,typeofempl,hourswork,grossearn,periodearn,benefit,benefitval,periodben
3115,62101.0,35522,621,1,3,35,0.0,0.0,,,,,1,494000.0,3.0
3116,62102.0,35522,621,2,3,35,0.0,1.0,10.0,96.0,100000.0,4.0,0,,
3117,62103.0,35522,621,3,3,35,0.0,0.0,,,,,0,,
3118,62104.0,35522,621,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3119,62105.0,35522,621,5,3,35,0.0,0.0,,,,,1,136000.0,3.0
3120,62106.0,35522,621,6,3,35,0.0,0.0,,,,,1,136000.0,3.0
3121,62107.0,35522,621,7,3,35,0.0,,,,,,1,136000.0,3.0
3122,62201.0,35520,622,1,3,35,0.0,1.0,5.0,40.0,180000.0,4.0,0,,
3123,62202.0,35520,622,2,3,35,0.0,0.0,,,,,0,,
3124,62203.0,35520,622,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3125,62204.0,35520,622,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3126,62301.0,35203,623,1,3,35,0.0,0.0,,,,,0,,
3127,62302.0,35203,623,2,3,35,0.0,0.0,,,,,1,54000.0,2.0
3128,62303.0,35203,623,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3129,62304.0,35203,623,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3130,62305.0,35203,623,5,3,35,0.0,0.0,,,,,1,136000.0,3.0
3131,62306.0,35203,623,6,3,35,0.0,0.0,,,,,1,136000.0,3.0
3132,62307.0,35203,623,7,3,35,0.0,,,,,,1,136000.0,3.0
3133,62401.0,35505,624,1,3,35,0.0,1.0,9.0,40.0,135000.0,4.0,0,,
3134,62402.0,35505,624,2,3,35,0.0,0.0,,,,,0,,
3135,62403.0,35505,624,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3136,62404.0,35505,624,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3137,62405.0,35505,624,5,3,35,0.0,0.0,,,,,1,136000.0,3.0
3138,62501.0,35504,625,1,3,35,0.0,1.0,10.0,40.0,160000.0,4.0,0,,
3139,62502.0,35504,625,2,3,35,0.0,1.0,9.0,72.0,108000.0,4.0,0,,
3140,62503.0,35504,625,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3141,62504.0,35504,625,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3142,62601.0,35523,626,1,3,35,0.0,1.0,2.0,63.0,80000.0,4.0,0,,
3143,62602.0,35523,626,2,3,35,0.0,0.0,,,,,0,,
3144,62603.0,35523,626,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3145,62604.0,35523,626,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3146,62605.0,35523,626,5,3,35,0.0,0.0,,,,,1,136000.0,3.0
3147,62701.0,35513,627,1,3,35,0.0,1.0,5.0,40.0,230000.0,4.0,0,,
3148,62702.0,35513,627,2,3,35,0.0,1.0,9.0,40.0,180000.0,4.0,0,,
3149,62801.0,35205,628,1,3,35,0.0,0.0,,,,,0,,
3150,62802.0,35205,628,2,3,35,0.0,0.0,,,,,0,,
3151,62803.0,35205,628,3,3,35,0.0,0.0,,,,,1,136000.0,3.0
3152,62804.0,35205,628,4,3,35,0.0,0.0,,,,,1,136000.0,3.0
3153,62805.0,35205,628,5,3,35,0.0,0.0,,,,,1,136000.0,3.0
3154,62806.0,35205,628,6,3,35,0.0,0.0,,,,,1,136000.0,3.0
3155,62901.0,36150,629,1,3,36,1.0,0.0,,,,,0,,
3156,62902.0,36150,629,2,3,36,1.0,0.0,,,,,0,,
3157,62903.0,36150,629,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3158,62904.0,36150,629,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3159,62905.0,36150,629,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3160,63001.0,36103,630,1,3,36,1.0,1.0,5.0,40.0,108000.0,4.0,0,,
3161,63002.0,36103,630,2,3,36,1.0,0.0,,,,,0,,
3162,63003.0,36103,630,3,3,36,1.0,0.0,,,,,0,,
3163,63004.0,36103,630,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3164,63101.0,36107,631,1,3,36,1.0,0.0,,,,,0,,
3165,63102.0,36107,631,2,3,36,1.0,0.0,,,,,0,,
3166,63103.0,36107,631,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3167,63201.0,36133,632,1,3,36,1.0,0.0,,,,,0,,
3168,63202.0,36133,632,2,3,36,1.0,0.0,,,,,0,,
3169,63203.0,36133,632,3,3,36,1.0,0.0,,,,,0,,
3170,63204.0,36133,632,4,3,36,1.0,0.0,,,,,0,,
3171,63205.0,36133,632,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3172,63206.0,36133,632,6,3,36,1.0,0.0,,,,,1,784000.0,3.0
3173,63301.0,36144,633,1,3,36,1.0,0.0,,,,,0,,
3174,63302.0,36144,633,2,3,36,1.0,0.0,,,,,0,,
3175,63303.0,36144,633,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3176,63304.0,36144,633,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3177,63401.0,36151,634,1,3,36,1.0,0.0,,,,,0,,
3178,63402.0,36151,634,2,3,36,1.0,0.0,,,,,0,,
3179,63403.0,36151,634,3,3,36,1.0,0.0,,,,,0,,
3180,63404.0,36151,634,4,3,36,1.0,0.0,,,,,0,,
3181,63405.0,36151,634,5,3,36,1.0,0.0,,,,,1,682000.0,3.0
3182,63406.0,36151,634,6,3,36,1.0,0.0,,,,,1,682000.0,3.0
3183,63501.0,36128,635,1,3,36,1.0,0.0,,,,,0,,
3184,63502.0,36128,635,2,3,36,1.0,1.0,10.0,,60000.0,4.0,0,,
3185,63503.0,36128,635,3,3,36,1.0,0.0,,,,,0,,
3186,63504.0,36128,635,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3187,63505.0,36128,635,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3188,63506.0,36128,635,6,3,36,1.0,,,,,,1,136000.0,3.0
3189,63601.0,36146,636,1,3,36,1.0,0.0,,,,,1,41000.0,2.0
3190,63602.0,36146,636,2,3,36,1.0,0.0,,,,,0,,
3191,63603.0,36146,636,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3192,63604.0,36146,636,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3193,63701.0,36139,637,1,3,36,1.0,0.0,,,,,0,,
3194,63702.0,36139,637,2,3,36,1.0,0.0,,,,,0,,
3195,63703.0,36139,637,3,3,36,1.0,0.0,,,,,0,,
3196,63704.0,36139,637,4,3,36,1.0,0.0,,,,,0,,
3197,63705.0,36139,637,5,3,36,1.0,0.0,,,,,1,352000.0,3.0
3198,63706.0,36139,637,6,3,36,1.0,0.0,,,,,1,136000.0,3.0
3199,63707.0,36139,637,7,3,36,1.0,0.0,,,,,1,136000.0,3.0
3200,63708.0,36139,637,8,3,36,1.0,0.0,,,,,1,136000.0,3.0
3201,63709.0,36139,637,9,3,36,1.0,0.0,,,,,1,136000.0,3.0
3202,63801.0,36140,638,1,3,36,1.0,1.0,1.0,84.0,30000.0,4.0,0,,
3203,63802.0,36140,638,2,3,36,1.0,0.0,,,,,1,136000.0,3.0
3204,63803.0,36140,638,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3205,63804.0,36140,638,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3206,63901.0,36147,639,1,3,36,1.0,0.0,,,,,0,,
3207,63902.0,36147,639,2,3,36,1.0,0.0,,,,,0,,
3208,63903.0,36147,639,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3209,63904.0,36147,639,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3210,64001.0,36112,640,1,3,36,1.0,0.0,,,,,0,,
3211,64002.0,36112,640,2,3,36,1.0,0.0,,,,,1,50000.0,2.0
3212,64003.0,36112,640,3,3,36,1.0,0.0,,,,,0,,
3213,64101.0,36113,641,1,3,36,1.0,1.0,2.0,56.0,50000.0,4.0,0,,
3214,64102.0,36113,641,2,3,36,1.0,0.0,,,,,0,,
3215,64103.0,36113,641,3,3,36,1.0,0.0,,,,,1,1120000.0,3.0
3216,64104.0,36113,641,4,3,36,1.0,0.0,,,,,1,1120000.0,3.0
3217,64201.0,36110,642,1,3,36,1.0,1.0,10.0,40.0,120000.0,4.0,0,,
3218,64202.0,36110,642,2,3,36,1.0,0.0,,,,,1,81000.0,2.0
3219,64203.0,36110,642,3,3,36,1.0,0.0,,,,,0,,
3220,64204.0,36110,642,4,3,36,1.0,0.0,,,,,0,,
3221,64301.0,36148,643,1,3,36,1.0,0.0,,,,,0,,
3222,64302.0,36148,643,2,3,36,1.0,0.0,,,,,0,,
3223,64303.0,36148,643,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3224,64304.0,36148,643,4,3,36,1.0,,,,,,1,136000.0,3.0
3225,64401.0,36141,644,1,3,36,1.0,0.0,,,,,0,,
3226,64402.0,36141,644,2,3,36,1.0,0.0,,,,,0,,
3227,64403.0,36141,644,3,3,36,1.0,0.0,,,,,0,,
3228,64404.0,36141,644,4,3,36,1.0,0.0,,,,,0,,
3229,64501.0,36138,645,1,3,36,1.0,0.0,,,,,0,,
3230,64502.0,36138,645,2,3,36,1.0,0.0,,,,,0,,
3231,64503.0,36138,645,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3232,64504.0,36138,645,4,3,36,1.0,,,,,,1,136000.0,3.0
3233,64601.0,36135,646,1,3,36,1.0,0.0,,,,,0,,
3234,64602.0,36135,646,2,3,36,1.0,0.0,,,,,0,,
3235,64603.0,36135,646,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3236,64604.0,36135,646,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3237,64605.0,36135,646,5,3,36,1.0,,,,,,1,136000.0,3.0
3238,64701.0,36142,647,1,3,36,1.0,0.0,,,,,0,,
3239,64702.0,36142,647,2,3,36,1.0,0.0,,,,,0,,
3240,64703.0,36142,647,3,3,36,1.0,1.0,7.0,,120000.0,4.0,0,,
3241,64704.0,36142,647,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3242,64705.0,36142,647,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3243,64706.0,36142,647,6,3,36,1.0,0.0,,,,,1,136000.0,3.0
3244,64801.0,36136,648,1,3,36,1.0,0.0,,,,,0,,
3245,64802.0,36136,648,2,3,36,1.0,0.0,,,,,0,,
3246,64803.0,36136,648,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3247,64804.0,36136,648,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3248,64805.0,36136,648,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3249,64901.0,36137,649,1,3,36,1.0,0.0,,,,,0,,
3250,64902.0,36137,649,2,3,36,1.0,0.0,,,,,0,,
3251,64903.0,36137,649,3,3,36,1.0,0.0,,,,,0,,
3252,64904.0,36137,649,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3253,64905.0,36137,649,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3254,64906.0,36137,649,6,3,36,1.0,0.0,,,,,1,136000.0,3.0
3255,65001.0,36134,650,1,3,36,1.0,0.0,,,,,0,,
3256,65002.0,36134,650,2,3,36,1.0,0.0,,,,,0,,
3257,65003.0,36134,650,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3258,65004.0,36134,650,4,3,36,1.0,,,,,,1,136000.0,3.0
3259,65101.0,36145,651,1,3,36,1.0,1.0,9.0,40.0,108000.0,4.0,0,,
3260,65102.0,36145,651,2,3,36,1.0,1.0,9.0,40.0,180000.0,4.0,0,,
3261,65103.0,36145,651,3,3,36,1.0,0.0,,,,,0,,
3262,65104.0,36145,651,4,3,36,1.0,0.0,,,,,0,,
3263,65105.0,36145,651,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3264,65201.0,36132,652,1,3,36,1.0,0.0,,,,,0,,
3265,65202.0,36132,652,2,3,36,1.0,0.0,,,,,0,,
3266,65203.0,36132,652,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3267,65204.0,36132,652,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3268,65205.0,36132,652,5,3,36,1.0,,,,,,1,136000.0,3.0
3269,65301.0,36131,653,1,3,36,1.0,0.0,,,,,0,,
3270,65302.0,36131,653,2,3,36,1.0,1.0,5.0,60.0,280000.0,4.0,0,,
3271,65303.0,36131,653,3,3,36,1.0,1.0,2.0,77.0,250000.0,4.0,0,,
3272,65304.0,36131,653,4,3,36,1.0,0.0,,,,,0,,
3273,65305.0,36131,653,5,3,36,1.0,0.0,,,,,0,,
3274,65306.0,36131,653,6,3,36,1.0,0.0,,,,,0,,
3275,65307.0,36131,653,7,3,36,1.0,0.0,,,,,1,136000.0,3.0
3276,65401.0,36130,654,1,3,36,1.0,0.0,,,,,0,,
3277,65402.0,36130,654,2,3,36,1.0,0.0,,,,,0,,
3278,65403.0,36130,654,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3279,65404.0,36130,654,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3280,65501.0,36121,655,1,3,36,1.0,0.0,,,,,0,,
3281,65502.0,36121,655,2,3,36,1.0,0.0,,,,,0,,
3282,65503.0,36121,655,3,3,36,1.0,0.0,,,,,1,136000.0,3.0
3283,65504.0,36121,655,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3284,65505.0,36121,655,5,3,36,1.0,,,,,,1,136000.0,3.0
3285,65601.0,36143,656,1,3,36,1.0,0.0,,,,,0,,
3286,65602.0,36143,656,2,3,36,1.0,0.0,,,,,0,,
3287,65603.0,36143,656,3,3,36,1.0,0.0,,,,,0,,
3288,65604.0,36143,656,4,3,36,1.0,0.0,,,,,0,,
3289,65605.0,36143,656,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3290,65606.0,36143,656,6,3,36,1.0,0.0,,,,,1,136000.0,3.0
3291,65701.0,36149,657,1,3,36,1.0,0.0,,,,,0,,
3292,65702.0,36149,657,2,3,36,1.0,1.0,10.0,6.0,10000.0,4.0,0,,
3293,65703.0,36149,657,3,3,36,1.0,,,,,,1,136000.0,3.0
3294,65801.0,36119,658,1,3,36,1.0,0.0,,,,,0,,
3295,65802.0,36119,658,2,3,36,1.0,0.0,,,,,0,,
3296,65803.0,36119,658,3,3,36,1.0,0.0,,,,,0,,
3297,65804.0,36119,658,4,3,36,1.0,0.0,,,,,1,136000.0,3.0
3298,65805.0,36119,658,5,3,36,1.0,0.0,,,,,1,136000.0,3.0
3299,65901.0,37201,659,1,3,37,2.0,0.0,,,,,0,,
3300,65902.0,37201,659,2,3,37,2.0,0.0,,,,,0,,
3301,65903.0,37201,659,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3302,66001.0,37106,660,1,3,37,2.0,0.0,,,,,1,81000.0,2.0
3303,66002.0,37106,660,2,3,37,2.0,0.0,,,,,1,136000.0,3.0
3304,66003.0,37106,660,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3305,66101.0,37101,661,1,3,37,2.0,0.0,,,,,0,,
3306,66102.0,37101,661,2,3,37,2.0,0.0,,,,,1,91000.0,2.0
3307,66103.0,37101,661,3,3,37,2.0,0.0,,,,,0,,
3308,66104.0,37101,661,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3309,66105.0,37101,661,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3310,66106.0,37101,661,6,3,37,2.0,0.0,,,,,1,136000.0,3.0
3311,66107.0,37101,661,7,3,37,2.0,0.0,,,,,1,136000.0,3.0
3312,66201.0,37102,662,1,3,37,2.0,1.0,10.0,48.0,100000.0,4.0,0,,
3313,66202.0,37102,662,2,3,37,2.0,0.0,,,,,0,,
3314,66203.0,37102,662,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3315,66204.0,37102,662,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3316,66301.0,37104,663,1,3,37,2.0,0.0,,,,,0,,
3317,66302.0,37104,663,2,3,37,2.0,1.0,8.0,48.0,138000.0,4.0,0,,
3318,66303.0,37104,663,3,3,37,2.0,0.0,,,,,0,,
3319,66304.0,37104,663,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3320,66305.0,37104,663,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3321,66401.0,37303,664,1,3,37,2.0,0.0,,,,,0,,
3322,66402.0,37303,664,2,3,37,2.0,0.0,,,,,1,45000.0,2.0
3323,66403.0,37303,664,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3324,66404.0,37303,664,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3325,66501.0,37108,665,1,3,37,2.0,1.0,5.0,40.0,260000.0,4.0,0,,
3326,66502.0,37108,665,2,3,37,2.0,0.0,,,,,0,,
3327,66503.0,37108,665,3,3,37,2.0,0.0,,,,,0,,
3328,66504.0,37108,665,4,3,37,2.0,0.0,,,,,1,1108000.0,3.0
3329,66601.0,37202,666,1,3,37,2.0,0.0,,,,,0,,
3330,66602.0,37202,666,2,3,37,2.0,1.0,10.0,40.0,110000.0,4.0,0,,
3331,66603.0,37202,666,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3332,66604.0,37202,666,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3333,66605.0,37202,666,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3334,66701.0,37206,667,1,3,37,2.0,0.0,,,,,0,,
3335,66702.0,37206,667,2,3,37,2.0,0.0,,,,,0,,
3336,66703.0,37206,667,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3337,66704.0,37206,667,4,3,37,2.0,,,,,,1,136000.0,3.0
3338,66801.0,37203,668,1,3,37,2.0,0.0,,,,,0,,
3339,66802.0,37203,668,2,3,37,2.0,1.0,2.0,40.0,300000.0,4.0,0,,
3340,66803.0,37203,668,3,3,37,2.0,0.0,,,,,0,,
3341,66804.0,37203,668,4,3,37,2.0,0.0,,,,,0,,
3342,66805.0,37203,668,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3343,66901.0,37204,669,1,3,37,2.0,0.0,,,,,0,,
3344,66902.0,37204,669,2,3,37,2.0,0.0,,,,,0,,
3345,66903.0,37204,669,3,3,37,2.0,1.0,9.0,40.0,140000.0,4.0,0,,
3346,66904.0,37204,669,4,3,37,2.0,0.0,,,,,0,,
3347,66905.0,37204,669,5,3,37,2.0,0.0,,,,,0,,
3348,67001.0,37209,670,1,3,37,2.0,0.0,,,,,0,,
3349,67002.0,37209,670,2,3,37,2.0,1.0,9.0,40.0,192000.0,4.0,0,,
3350,67003.0,37209,670,3,3,37,2.0,0.0,,,,,0,,
3351,67004.0,37209,670,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3352,67005.0,37209,670,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3353,67006.0,37209,670,6,3,37,2.0,0.0,,,,,1,136000.0,3.0
3354,67101.0,37109,671,1,3,37,2.0,0.0,,,,,1,90000.0,2.0
3355,67102.0,37109,671,2,3,37,2.0,1.0,1.0,84.0,160000.0,4.0,0,,
3356,67103.0,37109,671,3,3,37,2.0,1.0,7.0,40.0,150000.0,4.0,0,,
3357,67104.0,37109,671,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3358,67201.0,37307,672,1,3,37,2.0,1.0,9.0,40.0,200000.0,4.0,0,,
3359,67202.0,37307,672,2,3,37,2.0,0.0,,,,,0,,
3360,67203.0,37307,672,3,3,37,2.0,0.0,,,,,0,,
3361,67204.0,37307,672,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3362,67205.0,37307,672,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3363,67206.0,37307,672,6,3,37,2.0,0.0,,,,,1,136000.0,3.0
3364,67301.0,37207,673,1,3,37,2.0,1.0,8.0,40.0,200000.0,4.0,0,,
3365,67302.0,37207,673,2,3,37,2.0,0.0,,,,,0,,
3366,67303.0,37207,673,3,3,37,2.0,0.0,,,,,0,,
3367,67304.0,37207,673,4,3,37,2.0,0.0,,,,,0,,
3368,67305.0,37207,673,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3369,67401.0,37110,674,1,3,37,2.0,0.0,,,,,0,,
3370,67402.0,37110,674,2,3,37,2.0,0.0,,,,,0,,
3371,67403.0,37110,674,3,3,37,2.0,0.0,,,,,1,24000.0,2.0
3372,67404.0,37110,674,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3373,67405.0,37110,674,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3374,67406.0,37110,674,6,3,37,2.0,,,,,,1,136000.0,3.0
3375,67501.0,37305,675,1,3,37,2.0,0.0,,,,,0,,
3376,67502.0,37305,675,2,3,37,2.0,0.0,,,,,0,,
3377,67503.0,37305,675,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3378,67504.0,37305,675,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3379,67601.0,37304,676,1,3,37,2.0,0.0,,,,,1,81000.0,2.0
3380,67602.0,37304,676,2,3,37,2.0,0.0,,,,,1,81000.0,2.0
3381,67603.0,37304,676,3,3,37,2.0,0.0,,,,,0,,
3382,67701.0,37310,677,1,3,37,2.0,0.0,,,,,1,34500.0,2.0
3383,67702.0,37310,677,2,3,37,2.0,0.0,,,,,1,136000.0,3.0
3384,67703.0,37310,677,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3385,67704.0,37310,677,4,3,37,2.0,,,,,,1,136000.0,3.0
3386,67801.0,37301,678,1,3,37,2.0,0.0,,,,,0,,
3387,67802.0,37301,678,2,3,37,2.0,0.0,,,,,0,,
3388,67803.0,37301,678,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3389,67804.0,37301,678,4,3,37,2.0,,,,,,1,136000.0,3.0
3390,67901.0,37105,679,1,3,37,2.0,0.0,,,,,0,,
3391,67902.0,37105,679,2,3,37,2.0,0.0,,,,,0,,
3392,67903.0,37105,679,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3393,67904.0,37105,679,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3394,67905.0,37105,679,5,3,37,2.0,,,,,,1,136000.0,3.0
3395,68001.0,37103,680,1,3,37,2.0,1.0,9.0,56.0,140000.0,4.0,0,,
3396,68002.0,37103,680,2,3,37,2.0,1.0,9.0,110.0,120000.0,4.0,0,,
3397,68003.0,37103,680,3,3,37,2.0,0.0,,,,,0,,
3398,68004.0,37103,680,4,3,37,2.0,0.0,,,,,0,,
3399,68005.0,37103,680,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3400,68101.0,37107,681,1,3,37,2.0,0.0,,,,,0,,
3401,68102.0,37107,681,2,3,37,2.0,,,,,,1,136000.0,3.0
3402,68103.0,37107,681,3,3,37,2.0,,,,,,1,136000.0,3.0
3403,68104.0,37107,681,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3404,68201.0,37302,682,1,3,37,2.0,0.0,,,,,0,,
3405,68202.0,37302,682,2,3,37,2.0,0.0,,,,,0,,
3406,68203.0,37302,682,3,3,37,2.0,0.0,,,,,0,,
3407,68204.0,37302,682,4,3,37,2.0,0.0,,,,,0,,
3408,68205.0,37302,682,5,3,37,2.0,0.0,,,,,1,136000.0,3.0
3409,68206.0,37302,682,6,3,37,2.0,0.0,,,,,1,136000.0,3.0
3410,68207.0,37302,682,7,3,37,2.0,0.0,,,,,1,136000.0,3.0
3411,68301.0,37306,683,1,3,37,2.0,0.0,,,,,0,,
3412,68302.0,37306,683,2,3,37,2.0,0.0,,,,,0,,
3413,68303.0,37306,683,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3414,68304.0,37306,683,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3415,68401.0,37309,684,1,3,37,2.0,1.0,3.0,15.0,40000.0,4.0,0,,
3416,68402.0,37309,684,2,3,37,2.0,0.0,,,,,0,,
3417,68403.0,37309,684,3,3,37,2.0,0.0,,,,,1,136000.0,3.0
3418,68404.0,37309,684,4,3,37,2.0,0.0,,,,,1,136000.0,3.0
3419,68405.0,37309,684,5,3,37,2.0,0.0,,,,,0,,
3420,68501.0,38108,685,1,3,38,1.0,1.0,5.0,40.0,340000.0,4.0,0,,
3421,68502.0,38108,685,2,3,38,1.0,1.0,10.0,168.0,180000.0,4.0,0,,
3422,68503.0,38108,685,3,3,38,1.0,0.0,,,,,0,,
3423,68504.0,38108,685,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3424,68505.0,38108,685,5,3,38,1.0,0.0,,,,,1,136000.0,3.0
3425,68601.0,38103,686,1,3,38,1.0,0.0,,,,,0,,
3426,68602.0,38103,686,2,3,38,1.0,1.0,5.0,48.0,94000.0,4.0,0,,
3427,68603.0,38103,686,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3428,68604.0,38103,686,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3429,68605.0,38103,686,5,3,38,1.0,0.0,,,,,1,136000.0,3.0
3430,68701.0,38110,687,1,3,38,1.0,1.0,5.0,40.0,140000.0,4.0,0,,
3431,68702.0,38110,687,2,3,38,1.0,0.0,,,,,0,,
3432,68703.0,38110,687,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3433,68704.0,38110,687,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3434,68705.0,38110,687,5,3,38,1.0,,,,,,1,136000.0,3.0
3435,68706.0,38110,687,6,3,38,1.0,,,,,,1,136000.0,3.0
3436,68801.0,38309,688,1,3,38,1.0,0.0,,,,,0,,
3437,68802.0,38309,688,2,3,38,1.0,0.0,,,,,0,,
3438,68803.0,38309,688,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3439,68804.0,38309,688,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3440,68901.0,38411,689,1,3,38,1.0,0.0,,,,,0,,
3441,68902.0,38411,689,2,3,38,1.0,0.0,,,,,0,,
3442,68903.0,38411,689,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3443,68904.0,38411,689,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3444,68905.0,38411,689,5,3,38,1.0,0.0,,,,,1,136000.0,3.0
3445,68906.0,38411,689,6,3,38,1.0,,,,,,1,136000.0,3.0
3446,69001.0,38409,690,1,3,38,1.0,0.0,,,,,0,,
3447,69002.0,38409,690,2,3,38,1.0,0.0,,,,,0,,
3448,69003.0,38409,690,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3449,69004.0,38409,690,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3450,69005.0,38409,690,5,3,38,1.0,0.0,,,,,0,,
3451,69006.0,38409,690,6,3,38,1.0,,,,,,1,136000.0,3.0
3452,69101.0,38209,691,1,3,38,1.0,0.0,,,,,0,,
3453,69102.0,38209,691,2,3,38,1.0,0.0,,,,,0,,
3454,69103.0,38209,691,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3455,69104.0,38209,691,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3456,69105.0,38209,691,5,3,38,1.0,,,,,,1,136000.0,3.0
3457,69201.0,38210,692,1,3,38,1.0,1.0,5.0,40.0,150000.0,4.0,0,,
3458,69202.0,38210,692,2,3,38,1.0,0.0,,,,,0,,
3459,69203.0,38210,692,3,3,38,1.0,0.0,,,,,1,136000.0,3.0
3460,69204.0,38210,692,4,3,38,1.0,0.0,,,,,1,136000.0,3.0
3461,69205.0,38210,692,5,3,38,1.0,0.0,,,,,1,136000.0,3.0
3462,69301.0,38109,693,1,3,38,1.0,0.0,,,,,0,,
3463,69302.0,38109,693,2,3,38,1.0,0.0,,,,,1,82000.0,2.0
3464,69401.0,38208,694,1,3,38,1.0,0.0,,,,,0,,
3465,69402.0,38208,694,2,3,38,1.0,0.0,,,,,0,,
