,hhid,rescode,aimag,soum,treatment,age,buddhist,hahl,age_sq,marr_cohab
0,3,11101,1,11,0.0,42.0,1.0,0.0,1764.0,1.0
1,2,11102,1,11,0.0,43.0,0.0,0.0,1849.0,0.0
2,1,11103,1,11,0.0,45.0,1.0,0.0,2025.0,0.0
3,25,11201,1,11,0.0,38.0,1.0,0.0,1444.0,1.0
4,5,11202,1,11,0.0,27.0,1.0,0.0,729.0,1.0
5,22,11203,1,11,0.0,26.0,1.0,0.0,676.0,1.0
6,14,11301,1,11,0.0,46.0,1.0,0.0,2116.0,1.0
7,16,11302,1,11,0.0,52.0,1.0,0.0,2704.0,1.0
8,9,11304,1,11,0.0,35.0,0.0,1.0,1225.0,1.0
9,8,11402,1,11,0.0,44.0,1.0,0.0,1936.0,1.0
10,7,11403,1,11,0.0,50.0,1.0,0.0,2500.0,1.0
11,6,11404,1,11,0.0,26.0,1.0,0.0,676.0,1.0
12,23,11405,1,11,0.0,38.0,0.0,0.0,1444.0,1.0
13,24,11409,1,11,0.0,44.0,1.0,0.0,1936.0,1.0
14,21,11410,1,11,0.0,26.0,1.0,0.0,676.0,1.0
15,26,11411,1,11,0.0,47.0,1.0,0.0,2209.0,1.0
16,10,11416,1,11,0.0,43.0,1.0,0.0,1849.0,1.0
17,11,11417,1,11,0.0,61.0,1.0,0.0,3721.0,1.0
18,29,11418,1,11,0.0,45.0,0.0,0.0,2025.0,0.0
19,30,11419,1,11,0.0,33.0,1.0,0.0,1089.0,1.0
20,28,11501,1,11,0.0,43.0,1.0,0.0,1849.0,1.0
21,13,11502,1,11,0.0,35.0,1.0,0.0,1225.0,0.0
22,31,11504,1,11,0.0,49.0,1.0,0.0,2401.0,1.0
23,20,11505,1,11,0.0,35.0,1.0,0.0,1225.0,1.0
24,27,11506,1,11,0.0,47.0,1.0,0.0,2209.0,1.0
25,18,11602,1,11,0.0,48.0,1.0,0.0,2304.0,1.0
26,15,11603,1,11,0.0,42.0,1.0,0.0,1764.0,1.0
27,19,11604,1,11,0.0,44.0,1.0,0.0,1936.0,1.0
28,17,11701,1,11,0.0,39.0,1.0,0.0,1521.0,1.0
29,12,11702,1,11,0.0,36.0,1.0,0.0,1296.0,1.0
30,4,11703,1,11,0.0,38.0,1.0,0.0,1444.0,1.0
31,35,12101,1,12,0.0,52.0,0.0,0.0,2704.0,1.0
32,36,12102,1,12,0.0,35.0,0.0,0.0,1225.0,1.0
33,37,12103,1,12,0.0,40.0,1.0,0.0,1600.0,1.0
34,38,12105,1,12,0.0,49.0,0.0,0.0,2401.0,1.0
35,41,12106,1,12,0.0,50.0,1.0,0.0,2500.0,1.0
36,39,12201,1,12,0.0,43.0,1.0,0.0,1849.0,1.0
37,40,12202,1,12,0.0,32.0,1.0,0.0,1024.0,1.0
38,34,12203,1,12,0.0,41.0,0.0,0.0,1681.0,1.0
39,32,12206,1,12,0.0,38.0,1.0,0.0,1444.0,1.0
40,33,12207,1,12,0.0,44.0,1.0,0.0,1936.0,1.0
41,59,12301,1,12,0.0,30.0,0.0,0.0,900.0,1.0
42,56,12302,1,12,0.0,42.0,0.0,0.0,1764.0,1.0
43,58,12303,1,12,0.0,46.0,1.0,0.0,2116.0,0.0
44,57,12304,1,12,0.0,43.0,1.0,0.0,1849.0,1.0
45,60,12305,1,12,0.0,48.0,1.0,0.0,2304.0,0.0
46,55,12306,1,12,0.0,39.0,0.0,0.0,1521.0,1.0
47,54,12307,1,12,0.0,38.0,1.0,1.0,1444.0,1.0
48,53,12401,1,12,0.0,41.0,1.0,0.0,1681.0,1.0
49,61,12402,1,12,0.0,33.0,1.0,0.0,1089.0,1.0
50,48,12404,1,12,0.0,39.0,1.0,0.0,1521.0,1.0
51,51,12405,1,12,0.0,41.0,1.0,0.0,1681.0,1.0
52,50,12406,1,12,0.0,45.0,1.0,0.0,2025.0,1.0
53,47,12407,1,12,0.0,32.0,1.0,0.0,1024.0,1.0
54,49,12408,1,12,0.0,31.0,1.0,0.0,961.0,1.0
55,52,12409,1,12,0.0,45.0,0.0,0.0,2025.0,1.0
56,46,12501,1,12,0.0,45.0,1.0,0.0,2025.0,0.0
57,44,12502,1,12,0.0,47.0,1.0,0.0,2209.0,1.0
58,45,12504,1,12,0.0,39.0,1.0,0.0,1521.0,1.0
59,43,12505,1,12,0.0,48.0,1.0,1.0,2304.0,1.0
60,42,12506,1,12,0.0,34.0,1.0,0.0,1156.0,1.0
61,69,13101,1,13,2.0,41.0,1.0,0.0,1681.0,1.0
62,70,13102,1,13,2.0,44.0,1.0,0.0,1936.0,1.0
63,68,13103,1,13,2.0,42.0,1.0,0.0,1764.0,1.0
64,67,13104,1,13,2.0,43.0,1.0,0.0,1849.0,1.0
65,63,13105,1,13,2.0,29.0,1.0,0.0,841.0,0.0
66,64,13106,1,13,2.0,38.0,0.0,0.0,1444.0,0.0
67,66,13201,1,13,2.0,42.0,1.0,0.0,1764.0,1.0
68,65,13202,1,13,2.0,37.0,1.0,0.0,1369.0,1.0
69,62,13203,1,13,2.0,37.0,1.0,0.0,1369.0,1.0
70,71,13204,1,13,2.0,41.0,1.0,0.0,1681.0,1.0
71,88,13205,1,13,2.0,40.0,1.0,0.0,1600.0,1.0
72,90,13206,1,13,2.0,28.0,1.0,0.0,784.0,0.0
73,91,13207,1,13,2.0,32.0,1.0,0.0,1024.0,1.0
74,89,13208,1,13,2.0,44.0,1.0,0.0,1936.0,1.0
75,87,13301,1,13,2.0,31.0,1.0,0.0,961.0,1.0
76,86,13302,1,13,2.0,45.0,1.0,0.0,2025.0,1.0
77,85,13303,1,13,2.0,37.0,0.0,0.0,1369.0,1.0
78,84,13304,1,13,2.0,37.0,0.0,0.0,1369.0,1.0
79,83,13305,1,13,2.0,34.0,1.0,0.0,1156.0,0.0
80,81,13307,1,13,2.0,41.0,1.0,0.0,1681.0,1.0
81,73,13401,1,13,2.0,40.0,1.0,0.0,1600.0,1.0
82,72,13402,1,13,2.0,37.0,1.0,0.0,1369.0,0.0
83,74,13403,1,13,2.0,40.0,1.0,0.0,1600.0,1.0
84,75,13404,1,13,2.0,53.0,1.0,0.0,2809.0,1.0
85,78,13501,1,13,2.0,48.0,0.0,0.0,2304.0,1.0
86,79,13502,1,13,2.0,35.0,1.0,0.0,1225.0,0.0
87,76,13503,1,13,2.0,42.0,1.0,0.0,1764.0,0.0
88,80,13504,1,13,2.0,44.0,1.0,0.0,1936.0,1.0
89,77,13505,1,13,2.0,19.0,1.0,0.0,361.0,0.0
90,118,14101,1,14,1.0,45.0,0.0,0.0,2025.0,1.0
91,96,14102,1,14,1.0,40.0,1.0,0.0,1600.0,1.0
92,119,14104,1,14,1.0,19.0,0.0,0.0,361.0,0.0
93,110,14105,1,14,1.0,39.0,1.0,0.0,1521.0,1.0
94,99,14106,1,14,1.0,39.0,1.0,0.0,1521.0,1.0
95,121,14108,1,14,1.0,42.0,1.0,0.0,1764.0,0.0
96,120,14201,1,14,1.0,45.0,1.0,0.0,2025.0,1.0
97,97,14202,1,14,1.0,45.0,0.0,0.0,2025.0,1.0
98,113,14207,1,14,1.0,44.0,1.0,0.0,1936.0,1.0
99,114,14208,1,14,1.0,40.0,1.0,0.0,1600.0,0.0
100,112,14209,1,14,1.0,39.0,1.0,0.0,1521.0,0.0
101,92,14210,1,14,1.0,33.0,1.0,0.0,1089.0,0.0
102,107,14301,1,14,1.0,48.0,0.0,0.0,2304.0,1.0
103,101,14302,1,14,1.0,42.0,0.0,0.0,1764.0,1.0
104,111,14303,1,14,1.0,23.0,0.0,0.0,529.0,0.0
105,102,14304,1,14,1.0,18.0,0.0,0.0,324.0,0.0
106,115,14401,1,14,1.0,40.0,1.0,0.0,1600.0,0.0
107,122,14402,1,14,1.0,23.0,1.0,0.0,529.0,0.0
108,123,14405,1,14,1.0,26.0,0.0,0.0,676.0,0.0
109,106,14408,1,14,1.0,48.0,1.0,0.0,2304.0,0.0
110,105,14409,1,14,1.0,51.0,1.0,0.0,2601.0,1.0
111,104,14410,1,14,1.0,37.0,1.0,0.0,1369.0,0.0
112,94,14441,1,14,1.0,34.0,1.0,0.0,1156.0,1.0
113,95,14501,1,14,1.0,49.0,1.0,0.0,2401.0,1.0
114,109,14502,1,14,1.0,46.0,1.0,0.0,2116.0,1.0
115,116,14503,1,14,1.0,47.0,1.0,0.0,2209.0,0.0
116,103,14504,1,14,1.0,49.0,1.0,0.0,2401.0,0.0
117,98,14506,1,14,1.0,32.0,0.0,0.0,1024.0,1.0
118,108,14508,1,14,1.0,44.0,1.0,0.0,1936.0,1.0
119,93,14510,1,14,1.0,27.0,0.0,0.0,729.0,0.0
120,130,15101,1,15,2.0,26.0,1.0,0.0,676.0,0.0
121,131,15102,1,15,2.0,55.0,1.0,0.0,3025.0,0.0
122,129,15103,1,15,2.0,40.0,1.0,0.0,1600.0,0.0
123,128,15104,1,15,2.0,45.0,1.0,0.0,2025.0,0.0
124,126,15105,1,15,2.0,39.0,1.0,0.0,1521.0,1.0
125,127,15201,1,15,2.0,49.0,1.0,0.0,2401.0,0.0
126,125,15206,1,15,2.0,47.0,1.0,0.0,2209.0,0.0
127,143,15207,1,15,2.0,41.0,1.0,0.0,1681.0,0.0
128,145,15208,1,15,2.0,42.0,1.0,0.0,1764.0,1.0
129,138,15301,1,15,2.0,40.0,1.0,0.0,1600.0,1.0
130,140,15302,1,15,2.0,47.0,1.0,0.0,2209.0,1.0
131,142,15303,1,15,2.0,22.0,1.0,0.0,484.0,0.0
132,139,15304,1,15,2.0,59.0,1.0,0.0,3481.0,0.0
133,141,15401,1,15,2.0,36.0,1.0,0.0,1296.0,1.0
134,135,15403,1,15,2.0,42.0,1.0,0.0,1764.0,1.0
135,136,15404,1,15,2.0,46.0,1.0,1.0,2116.0,1.0
136,137,15405,1,15,2.0,39.0,1.0,0.0,1521.0,1.0
137,132,15406,1,15,2.0,59.0,1.0,0.0,3481.0,1.0
138,134,15505,1,15,2.0,58.0,1.0,0.0,3364.0,1.0
139,133,15506,1,15,2.0,47.0,1.0,0.0,2209.0,1.0
140,144,15507,1,15,2.0,40.0,1.0,0.0,1600.0,1.0
141,124,15508,1,15,2.0,51.0,1.0,0.0,2601.0,0.0
142,148,16102,1,16,2.0,23.0,1.0,0.0,529.0,0.0
143,152,16103,1,16,2.0,53.0,1.0,0.0,2809.0,1.0
144,146,16104,1,16,2.0,32.0,1.0,0.0,1024.0,1.0
145,151,16201,1,16,2.0,28.0,1.0,0.0,784.0,0.0
146,150,16202,1,16,2.0,25.0,0.0,0.0,625.0,1.0
147,153,16203,1,16,2.0,41.0,1.0,0.0,1681.0,1.0
148,147,16205,1,16,2.0,48.0,1.0,0.0,2304.0,1.0
149,149,16301,1,16,2.0,46.0,1.0,0.0,2116.0,1.0
150,164,16303,1,16,2.0,44.0,1.0,0.0,1936.0,0.0
151,163,16304,1,16,2.0,38.0,0.0,0.0,1444.0,1.0
152,166,16305,1,16,2.0,30.0,1.0,0.0,900.0,1.0
153,162,16401,1,16,2.0,38.0,1.0,0.0,1444.0,1.0
154,160,16406,1,16,2.0,27.0,1.0,0.0,729.0,1.0
155,165,16407,1,16,2.0,33.0,1.0,0.0,1089.0,1.0
156,167,16408,1,16,2.0,51.0,1.0,0.0,2601.0,1.0
157,168,16409,1,16,2.0,36.0,1.0,0.0,1296.0,1.0
158,157,16501,1,16,2.0,45.0,1.0,0.0,2025.0,0.0
159,154,16502,1,16,2.0,50.0,1.0,0.0,2500.0,1.0
160,158,16504,1,16,2.0,56.0,1.0,0.0,3136.0,0.0
161,156,16505,1,16,2.0,42.0,1.0,0.0,1764.0,1.0
162,155,16506,1,16,2.0,38.0,1.0,0.0,1444.0,1.0
163,159,16602,1,16,2.0,22.0,1.0,0.0,484.0,0.0
164,161,16603,1,16,2.0,35.0,1.0,0.0,1225.0,1.0
165,172,17101,1,17,1.0,41.0,0.0,0.0,1681.0,1.0
166,174,17102,1,17,1.0,31.0,1.0,0.0,961.0,1.0
167,175,17103,1,17,1.0,36.0,1.0,0.0,1296.0,1.0
168,171,17104,1,17,1.0,30.0,1.0,0.0,900.0,1.0
169,178,17105,1,17,1.0,27.0,1.0,0.0,729.0,1.0
170,179,17106,1,17,1.0,33.0,0.0,0.0,1089.0,0.0
171,173,17107,1,17,1.0,26.0,0.0,0.0,676.0,0.0
172,176,17108,1,17,1.0,25.0,1.0,0.0,625.0,1.0
173,169,17109,1,17,1.0,40.0,0.0,0.0,1600.0,0.0
174,170,17110,1,17,1.0,29.0,0.0,0.0,841.0,1.0
175,193,17111,1,17,1.0,48.0,0.0,0.0,2304.0,1.0
176,194,17112,1,17,1.0,31.0,0.0,0.0,961.0,1.0
177,197,17201,1,17,1.0,37.0,0.0,0.0,1369.0,1.0
178,192,17202,1,17,1.0,29.0,0.0,0.0,841.0,1.0
179,189,17203,1,17,1.0,43.0,0.0,0.0,1849.0,1.0
180,190,17204,1,17,1.0,38.0,1.0,0.0,1444.0,1.0
181,188,17205,1,17,1.0,39.0,0.0,0.0,1521.0,1.0
182,191,17206,1,17,1.0,48.0,0.0,0.0,2304.0,1.0
183,196,17207,1,17,1.0,24.0,0.0,0.0,576.0,1.0
184,195,17208,1,17,1.0,41.0,0.0,0.0,1681.0,1.0
185,180,17209,1,17,1.0,27.0,0.0,0.0,729.0,0.0
186,187,17210,1,17,1.0,27.0,0.0,0.0,729.0,1.0
187,184,17212,1,17,1.0,31.0,0.0,0.0,961.0,0.0
188,183,17301,1,17,1.0,39.0,0.0,0.0,1521.0,1.0
189,181,17302,1,17,1.0,37.0,1.0,0.0,1369.0,1.0
190,186,17303,1,17,1.0,33.0,0.0,0.0,1089.0,1.0
191,185,17304,1,17,1.0,37.0,0.0,0.0,1369.0,1.0
192,182,17305,1,17,1.0,36.0,0.0,0.0,1296.0,1.0
193,177,17306,1,17,1.0,21.0,0.0,0.0,441.0,0.0
194,199,21101,2,21,2.0,48.0,1.0,1.0,2304.0,1.0
195,208,21111,2,21,2.0,42.0,1.0,1.0,1764.0,1.0
196,201,21112,2,21,2.0,50.0,1.0,1.0,2500.0,0.0
197,204,21113,2,21,2.0,36.0,1.0,1.0,1296.0,1.0
198,202,21114,2,21,2.0,47.0,1.0,1.0,2209.0,1.0
199,205,21115,2,21,2.0,50.0,1.0,1.0,2500.0,0.0
200,203,21116,2,21,2.0,42.0,1.0,1.0,1764.0,0.0
201,200,21117,2,21,2.0,49.0,1.0,1.0,2401.0,0.0
202,198,21118,2,21,2.0,32.0,1.0,1.0,1024.0,1.0
203,216,21119,2,21,2.0,21.0,1.0,1.0,441.0,1.0
204,209,21201,2,21,2.0,29.0,1.0,1.0,841.0,1.0
205,211,21202,2,21,2.0,56.0,1.0,1.0,3136.0,0.0
206,210,21205,2,21,2.0,31.0,1.0,1.0,961.0,1.0
207,207,21206,2,21,2.0,36.0,1.0,1.0,1296.0,1.0
208,212,21208,2,21,2.0,25.0,1.0,1.0,625.0,0.0
209,214,21209,2,21,2.0,53.0,1.0,1.0,2809.0,1.0
210,213,21210,2,21,2.0,33.0,1.0,1.0,1089.0,1.0
211,215,21211,2,21,2.0,36.0,0.0,1.0,1296.0,1.0
212,223,21301,2,21,2.0,32.0,1.0,1.0,1024.0,1.0
213,220,21302,2,21,2.0,44.0,1.0,1.0,1936.0,0.0
214,222,21304,2,21,2.0,34.0,0.0,1.0,1156.0,1.0
215,219,21305,2,21,2.0,30.0,1.0,1.0,900.0,0.0
216,217,21306,2,21,2.0,39.0,1.0,1.0,1521.0,1.0
217,218,21308,2,21,2.0,46.0,1.0,1.0,2116.0,1.0
218,225,21311,2,21,2.0,28.0,1.0,1.0,784.0,1.0
219,224,21312,2,21,2.0,49.0,1.0,1.0,2401.0,0.0
220,221,21313,2,21,2.0,34.0,1.0,1.0,1156.0,1.0
221,206,21314,2,21,2.0,45.0,1.0,1.0,2025.0,1.0
222,238,22103,2,22,1.0,48.0,1.0,0.0,2304.0,1.0
223,243,22106,2,22,1.0,44.0,1.0,0.0,1936.0,0.0
224,255,22108,2,22,1.0,41.0,1.0,0.0,1681.0,0.0
225,241,22110,2,22,1.0,24.0,0.0,0.0,576.0,1.0
226,237,22111,2,22,1.0,35.0,0.0,0.0,1225.0,0.0
227,234,22112,2,22,1.0,41.0,1.0,0.0,1681.0,1.0
228,240,22113,2,22,1.0,48.0,1.0,1.0,2304.0,1.0
229,227,22114,2,22,1.0,34.0,1.0,0.0,1156.0,0.0
230,242,22115,2,22,1.0,42.0,1.0,0.0,1764.0,1.0
231,232,22116,2,22,1.0,29.0,1.0,0.0,841.0,1.0
232,233,22117,2,22,1.0,38.0,1.0,0.0,1444.0,0.0
233,244,22118,2,22,1.0,58.0,1.0,0.0,3364.0,1.0
234,235,22119,2,22,1.0,30.0,1.0,0.0,900.0,1.0
235,231,22120,2,22,1.0,25.0,1.0,0.0,625.0,1.0
236,226,22121,2,22,1.0,43.0,1.0,0.0,1849.0,0.0
237,249,22201,2,22,1.0,37.0,1.0,0.0,1369.0,1.0
238,250,22202,2,22,1.0,39.0,1.0,0.0,1521.0,1.0
239,253,22203,2,22,1.0,43.0,1.0,0.0,1849.0,1.0
240,251,22204,2,22,1.0,44.0,1.0,0.0,1936.0,0.0
241,236,22206,2,22,1.0,33.0,1.0,0.0,1089.0,1.0
242,252,22208,2,22,1.0,35.0,1.0,0.0,1225.0,1.0
243,228,22210,2,22,1.0,28.0,1.0,0.0,784.0,1.0
244,239,22212,2,22,1.0,31.0,1.0,0.0,961.0,0.0
245,248,22213,2,22,1.0,35.0,0.0,0.0,1225.0,0.0
246,230,22215,2,22,1.0,53.0,1.0,0.0,2809.0,0.0
247,229,22216,2,22,1.0,39.0,0.0,0.0,1521.0,0.0
248,246,22217,2,22,1.0,48.0,0.0,0.0,2304.0,0.0
249,245,22218,2,22,1.0,31.0,1.0,0.0,961.0,1.0
250,254,22219,2,22,1.0,48.0,1.0,0.0,2304.0,1.0
251,247,22220,2,22,1.0,40.0,1.0,0.0,1600.0,1.0
252,282,23104,2,23,2.0,41.0,0.0,1.0,1681.0,0.0
253,275,23105,2,23,2.0,44.0,1.0,1.0,1936.0,1.0
254,259,23106,2,23,2.0,45.0,1.0,1.0,2025.0,1.0
255,276,23107,2,23,2.0,29.0,0.0,1.0,841.0,1.0
256,266,23108,2,23,2.0,41.0,1.0,0.0,1681.0,0.0
257,261,23109,2,23,2.0,42.0,1.0,1.0,1764.0,1.0
258,263,23110,2,23,2.0,41.0,1.0,1.0,1681.0,1.0
259,265,23113,2,23,2.0,38.0,1.0,1.0,1444.0,1.0
260,279,23115,2,23,2.0,47.0,1.0,1.0,2209.0,1.0
261,260,23116,2,23,2.0,46.0,1.0,1.0,2116.0,1.0
262,274,23117,2,23,2.0,45.0,1.0,1.0,2025.0,1.0
263,277,23118,2,23,2.0,32.0,1.0,1.0,1024.0,1.0
264,283,23119,2,23,2.0,38.0,1.0,1.0,1444.0,0.0
265,264,23120,2,23,2.0,28.0,0.0,1.0,784.0,0.0
266,269,23201,2,23,2.0,41.0,1.0,1.0,1681.0,1.0
267,280,23202,2,23,2.0,42.0,0.0,1.0,1764.0,1.0
268,281,23203,2,23,2.0,41.0,1.0,1.0,1681.0,1.0
269,270,23204,2,23,2.0,32.0,0.0,0.0,1024.0,1.0
270,267,23205,2,23,2.0,29.0,1.0,1.0,841.0,1.0
271,257,23206,2,23,2.0,28.0,1.0,1.0,784.0,0.0
272,256,23208,2,23,2.0,40.0,1.0,1.0,1600.0,1.0
273,262,23213,2,23,2.0,33.0,1.0,1.0,1089.0,0.0
274,278,23215,2,23,2.0,34.0,1.0,1.0,1156.0,0.0
275,258,23216,2,23,2.0,38.0,0.0,1.0,1444.0,1.0
276,268,23217,2,23,2.0,30.0,1.0,1.0,900.0,1.0
277,273,23218,2,23,2.0,55.0,0.0,1.0,3025.0,0.0
278,272,23219,2,23,2.0,40.0,1.0,1.0,1600.0,0.0
279,271,23220,2,23,2.0,43.0,0.0,1.0,1849.0,0.0
280,287,24101,2,24,2.0,58.0,1.0,1.0,3364.0,1.0
281,285,24102,2,24,2.0,47.0,0.0,0.0,2209.0,1.0
282,306,24103,2,24,2.0,50.0,1.0,1.0,2500.0,1.0
283,300,24104,2,24,2.0,33.0,1.0,1.0,1089.0,1.0
284,284,24115,2,24,2.0,46.0,1.0,1.0,2116.0,0.0
285,289,24117,2,24,2.0,39.0,1.0,1.0,1521.0,1.0
286,308,24118,2,24,2.0,50.0,0.0,0.0,2500.0,0.0
287,295,24119,2,24,2.0,63.0,1.0,1.0,3969.0,0.0
288,286,24120,2,24,2.0,56.0,1.0,1.0,3136.0,0.0
289,312,24124,2,24,2.0,36.0,0.0,1.0,1296.0,1.0
290,297,24125,2,24,2.0,53.0,0.0,1.0,2809.0,1.0
291,298,24130,2,24,2.0,38.0,1.0,1.0,1444.0,1.0
292,305,24131,2,24,2.0,45.0,0.0,1.0,2025.0,1.0
293,307,24132,2,24,2.0,46.0,0.0,1.0,2116.0,1.0
294,299,24133,2,24,2.0,50.0,1.0,1.0,2500.0,1.0
295,288,24134,2,24,2.0,42.0,1.0,1.0,1764.0,1.0
296,291,24135,2,24,2.0,28.0,1.0,1.0,784.0,1.0
297,311,24136,2,24,2.0,45.0,0.0,1.0,2025.0,1.0
298,292,24137,2,24,2.0,37.0,1.0,1.0,1369.0,1.0
299,303,24138,2,24,2.0,28.0,1.0,1.0,784.0,1.0
300,304,24139,2,24,2.0,35.0,1.0,1.0,1225.0,1.0
301,309,24140,2,24,2.0,37.0,1.0,0.0,1369.0,1.0
302,293,24141,2,24,2.0,34.0,1.0,0.0,1156.0,1.0
303,296,24142,2,24,2.0,51.0,0.0,1.0,2601.0,1.0
304,301,24143,2,24,2.0,42.0,1.0,1.0,1764.0,1.0
305,294,24144,2,24,2.0,45.0,1.0,1.0,2025.0,1.0
306,290,24145,2,24,2.0,48.0,1.0,1.0,2304.0,0.0
307,310,24147,2,24,2.0,61.0,1.0,1.0,3721.0,0.0
308,302,24148,2,24,2.0,25.0,0.0,1.0,625.0,1.0
309,319,25102,2,25,2.0,42.0,1.0,1.0,1764.0,1.0
310,329,25104,2,25,2.0,45.0,1.0,1.0,2025.0,1.0
311,331,25107,2,25,2.0,37.0,0.0,1.0,1369.0,1.0
312,332,25110,2,25,2.0,47.0,1.0,1.0,2209.0,0.0
313,336,25111,2,25,2.0,48.0,1.0,1.0,2304.0,1.0
314,313,25112,2,25,2.0,42.0,1.0,1.0,1764.0,0.0
315,316,25113,2,25,2.0,51.0,1.0,1.0,2601.0,1.0
316,315,25114,2,25,2.0,35.0,1.0,1.0,1225.0,0.0
317,321,25116,2,25,2.0,68.0,1.0,0.0,4624.0,0.0
318,322,25117,2,25,2.0,31.0,0.0,1.0,961.0,1.0
319,327,25118,2,25,2.0,33.0,1.0,1.0,1089.0,1.0
320,328,25119,2,25,2.0,39.0,1.0,0.0,1521.0,1.0
321,333,25120,2,25,2.0,37.0,1.0,1.0,1369.0,1.0
322,334,25121,2,25,2.0,22.0,1.0,1.0,484.0,1.0
323,337,25122,2,25,2.0,38.0,1.0,1.0,1444.0,1.0
324,320,25202,2,25,2.0,37.0,1.0,1.0,1369.0,1.0
325,318,25203,2,25,2.0,56.0,1.0,1.0,3136.0,0.0
326,323,25204,2,25,2.0,40.0,1.0,1.0,1600.0,1.0
327,314,25205,2,25,2.0,28.0,1.0,1.0,784.0,1.0
328,317,25210,2,25,2.0,27.0,1.0,0.0,729.0,1.0
329,338,25212,2,25,2.0,30.0,1.0,1.0,900.0,1.0
330,324,25213,2,25,2.0,51.0,1.0,1.0,2601.0,1.0
331,330,25214,2,25,2.0,42.0,1.0,1.0,1764.0,1.0
332,326,25215,2,25,2.0,44.0,0.0,1.0,1936.0,1.0
333,325,25216,2,25,2.0,52.0,1.0,1.0,2704.0,0.0
334,335,25217,2,25,2.0,25.0,0.0,1.0,625.0,1.0
335,350,26102,2,26,1.0,38.0,1.0,1.0,1444.0,0.0
336,354,26104,2,26,1.0,40.0,1.0,1.0,1600.0,0.0
337,340,26105,2,26,1.0,53.0,1.0,1.0,2809.0,1.0
338,342,26106,2,26,1.0,32.0,1.0,1.0,1024.0,1.0
339,349,26107,2,26,1.0,49.0,1.0,1.0,2401.0,1.0
340,358,26108,2,26,1.0,22.0,0.0,1.0,484.0,1.0
341,355,26110,2,26,1.0,43.0,0.0,1.0,1849.0,1.0
342,362,26112,2,26,1.0,49.0,1.0,1.0,2401.0,0.0
343,353,26113,2,26,1.0,35.0,1.0,1.0,1225.0,0.0
344,357,26114,2,26,1.0,43.0,0.0,1.0,1849.0,1.0
345,341,26116,2,26,1.0,43.0,1.0,1.0,1849.0,1.0
346,348,26117,2,26,1.0,30.0,1.0,1.0,900.0,0.0
347,364,26118,2,26,1.0,40.0,0.0,0.0,1600.0,1.0
348,343,26119,2,26,1.0,40.0,1.0,1.0,1600.0,1.0
349,347,26120,2,26,1.0,36.0,1.0,1.0,1296.0,1.0
350,361,26201,2,26,1.0,24.0,1.0,1.0,576.0,1.0
351,356,26203,2,26,1.0,49.0,1.0,1.0,2401.0,0.0
352,359,26205,2,26,1.0,25.0,1.0,1.0,625.0,1.0
353,344,26206,2,26,1.0,43.0,1.0,1.0,1849.0,1.0
354,345,26207,2,26,1.0,28.0,1.0,1.0,784.0,1.0
355,363,26210,2,26,1.0,42.0,1.0,1.0,1764.0,0.0
356,346,26212,2,26,1.0,27.0,1.0,1.0,729.0,1.0
357,351,26213,2,26,1.0,38.0,1.0,1.0,1444.0,0.0
358,360,26214,2,26,1.0,25.0,1.0,1.0,625.0,0.0
359,352,26215,2,26,1.0,28.0,1.0,1.0,784.0,1.0
360,339,26216,2,26,1.0,43.0,1.0,1.0,1849.0,1.0
361,377,27101,2,27,1.0,39.0,1.0,1.0,1521.0,0.0
362,367,27102,2,27,1.0,51.0,1.0,1.0,2601.0,1.0
363,378,27104,2,27,1.0,44.0,1.0,0.0,1936.0,1.0
364,386,27106,2,27,1.0,28.0,0.0,1.0,784.0,0.0
365,369,27115,2,27,1.0,51.0,1.0,1.0,2601.0,1.0
366,366,27116,2,27,1.0,39.0,1.0,1.0,1521.0,0.0
367,373,27117,2,27,1.0,29.0,1.0,1.0,841.0,0.0
368,368,27119,2,27,1.0,39.0,1.0,0.0,1521.0,1.0
369,391,27120,2,27,1.0,44.0,1.0,0.0,1936.0,1.0
370,382,27121,2,27,1.0,47.0,0.0,1.0,2209.0,1.0
371,384,27126,2,27,1.0,40.0,1.0,1.0,1600.0,1.0
372,392,27129,2,27,1.0,29.0,1.0,0.0,841.0,1.0
373,385,27130,2,27,1.0,33.0,0.0,0.0,1089.0,1.0
374,365,27131,2,27,1.0,37.0,1.0,1.0,1369.0,1.0
375,387,27132,2,27,1.0,44.0,0.0,1.0,1936.0,1.0
376,379,27133,2,27,1.0,37.0,1.0,1.0,1369.0,1.0
377,374,27134,2,27,1.0,21.0,1.0,1.0,441.0,0.0
378,389,27135,2,27,1.0,30.0,0.0,0.0,900.0,1.0
379,388,27136,2,27,1.0,29.0,1.0,0.0,841.0,1.0
380,381,27137,2,27,1.0,38.0,0.0,1.0,1444.0,0.0
381,375,27138,2,27,1.0,45.0,1.0,1.0,2025.0,1.0
382,370,27139,2,27,1.0,41.0,1.0,1.0,1681.0,1.0
383,383,27140,2,27,1.0,37.0,1.0,1.0,1369.0,1.0
384,390,27142,2,27,1.0,40.0,0.0,0.0,1600.0,1.0
385,380,27143,2,27,1.0,39.0,0.0,1.0,1521.0,0.0
386,372,27144,2,27,1.0,39.0,1.0,0.0,1521.0,1.0
387,371,27145,2,27,1.0,41.0,1.0,0.0,1681.0,1.0
388,376,27146,2,27,1.0,37.0,1.0,1.0,1369.0,1.0
